lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:52:53.720Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:50:25.265Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:47:53.899Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:45:33.455Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:42:54.456Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:40:25.917Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:37:55.389Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:35:26.928Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:32:58.388Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:30:29.823Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:28:01.359Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:25:32.884Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:22:49.315Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:20:20.932Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:17:50.039Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:15:21.509Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:12:52.464Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:10:23.953Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:07:48.007Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:05:19.164Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:02:50.034Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T20:00:21.332Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:57:47.302Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:55:18.789Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:52:50.256Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:50:21.739Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:47:47.651Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:45:19.188Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:42:47.788Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:40:18.454Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:37:46.109Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:35:17.602Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:32:48.869Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:30:20.222Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:27:48.850Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:25:20.206Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:22:51.636Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:20:23.160Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:17:51.883Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:15:23.003Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:12:48.656Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:10:18.797Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:07:48.860Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:05:20.404Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:02:51.801Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T19:00:23.318Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:57:45.740Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:55:16.809Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:52:47.781Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:50:19.149Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:47:47.968Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:45:19.488Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:42:47.693Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:40:19.052Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:37:47.661Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:35:19.056Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:32:50.514Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:30:21.913Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:27:52.190Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:25:23.704Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:22:55.158Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:20:26.598Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:17:56.542Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:15:27.956Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:12:59.489Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:10:30.936Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:08:02.405Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:05:33.779Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:03:05.144Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T18:00:36.450Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:57:54.191Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:55:25.979Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:52:55.472Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:50:26.913Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:47:55.747Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:45:27.120Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:42:58.508Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:40:30.020Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:37:59.913Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:35:31.371Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:33:02.797Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:30:34.339Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:28:00.398Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:25:31.931Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:23:03.312Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:20:34.713Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:18:00.570Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:15:31.859Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:13:00.632Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:10:31.323Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:08:02.856Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:05:34.365Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:03:05.702Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T17:00:35.013Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:57:58.746Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:55:30.229Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:53:01.725Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:50:34.299Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:48:02.804Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:45:34.352Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:43:05.698Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:40:35.623Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:38:07.142Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:35:38.348Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:33:09.727Z,5a76de1329b729001a0e78c8,DHT22
51.398441,5.466621,22,Aalst-Waalre_01,5a76de1329b729001a0e78c7,outdoor,%,99.90,2019-01-30T16:30:42.259Z,5a76de1329b729001a0e78c8,DHT22
