airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
28,0.0,11.0,0.0,0.0,12.0,56.0,14.0,5.73,91.2,0.0,0.0,5127.791231,527.703497,2019-01-01 00:00:00
28,0.0,13.0,0.0,0.0,29.0,49.7,60.0,5.59,91.92,0.0,0.0,5127.794898,527.703127,2019-01-01 00:10:00
28,0.0,12.0,0.0,0.0,47.0,40.2,98.0,5.54,92.24,0.0,0.0,5127.794898,527.703127,2019-01-01 00:20:00
28,0.0,13.0,0.0,0.0,43.0,33.3,71.0,5.49,92.56,0.0,0.0,5127.794898,527.703127,2019-01-01 00:30:00
28,0.0,14.0,0.0,0.0,35.0,36.7,48.0,5.34,93.47,0.0,0.0,5127.794898,527.703127,2019-01-01 00:40:00
28,0.0,15.0,0.0,0.0,29.0,39.1,33.0,5.7,92.01,0.0,0.0,5127.791748,527.708766,2019-01-01 00:50:00
28,0.0,15.0,0.0,0.0,24.0,40.5,29.0,5.72,91.59,0.0,0.0,5127.79172,527.710552,2019-01-01 01:00:00
28,0.0,15.0,0.0,0.0,22.0,45.7,26.0,5.51,92.81,0.0,0.0,5127.796334,527.706557,2019-01-01 01:10:00
28,0.0,15.0,0.0,0.0,20.0,49.8,21.0,5.32,94.16,0.0,0.0,5127.796334,527.706557,2019-01-01 01:20:00
28,0.0,15.0,0.0,0.0,20.0,50.0,24.0,5.47,93.28,0.0,0.0,5127.796334,527.706557,2019-01-01 01:30:01
28,0.0,14.0,0.0,0.0,20.0,50.5,22.0,5.37,93.98,0.0,0.0,5127.796334,527.706557,2019-01-01 01:40:00
28,0.0,15.0,0.0,0.0,21.0,48.6,25.0,5.44,93.16,0.0,0.0,5127.796334,527.706557,2019-01-01 01:50:00
28,0.0,15.0,0.0,0.0,21.0,49.6,25.0,5.25,94.55,0.0,0.0,5127.796334,527.706557,2019-01-01 02:00:00
28,0.0,14.0,0.0,0.0,18.0,50.8,22.0,5.48,93.14,0.0,0.0,5127.796334,527.706557,2019-01-01 02:10:00
28,0.0,14.0,0.0,0.0,16.0,55.8,19.0,5.37,93.7,0.0,0.0,5127.796334,527.706557,2019-01-01 02:20:00
28,0.0,13.0,0.0,0.0,16.0,61.1,17.0,5.25,94.05,0.0,0.0,5127.796334,527.706557,2019-01-01 02:30:00
28,0.0,13.0,0.0,0.0,15.0,66.2,17.0,5.3,94.23,0.0,0.0,5127.796334,527.706557,2019-01-01 02:40:00
28,0.0,12.0,0.0,0.0,14.0,71.4,16.0,5.24,93.85,0.0,0.0,5127.796334,527.706557,2019-01-01 02:50:00
28,0.0,12.0,0.0,0.0,13.0,75.5,16.0,5.11,94.31,0.0,0.0,5127.796334,527.706557,2019-01-01 03:00:00
28,0.0,12.0,0.0,0.0,13.0,77.9,16.0,5.3,92.97,0.0,0.0,5127.797834,527.706583,2019-01-01 03:10:00
28,0.0,11.0,0.0,0.0,12.0,79.6,15.0,5.47,91.25,0.0,0.0,5127.797834,527.706583,2019-01-01 03:20:00
28,0.0,11.0,0.0,0.0,13.0,82.2,16.0,5.45,91.13,0.0,0.0,5127.797834,527.706583,2019-01-01 03:30:00
28,0.0,11.0,0.0,0.0,13.0,82.4,17.0,5.44,90.25,0.0,0.0,5127.797834,527.706583,2019-01-01 03:40:00
28,0.0,10.0,0.0,0.0,12.0,84.7,16.0,5.5,90.49,0.0,0.0,5127.797834,527.706583,2019-01-01 03:50:01
28,0.0,10.0,0.0,0.0,11.0,83.9,14.0,5.39,90.92,0.0,0.0,5127.797834,527.706583,2019-01-01 03:59:59
28,0.0,10.0,0.0,0.0,11.0,81.8,13.0,5.25,91.21,0.0,0.0,5127.797834,527.706583,2019-01-01 04:10:01
28,0.0,10.0,0.0,0.0,11.0,83.3,14.0,5.25,91.04,0.0,0.0,5127.797834,527.706583,2019-01-01 04:20:00
28,0.0,10.0,0.0,0.0,11.0,84.8,14.0,5.22,91.17,0.0,0.0,5127.797834,527.706583,2019-01-01 04:30:00
28,0.0,0.0,0.0,0.0,0.0,84.7,0.0,5.24,90.75,0.0,0.0,5127.797834,527.706583,2019-01-01 04:40:00
28,0.0,9.0,0.0,0.0,10.0,87.3,13.0,5.17,90.84,0.0,0.0,5127.797834,527.706583,2019-01-01 04:50:00
28,0.0,9.0,0.0,0.0,11.0,87.1,14.0,5.33,90.27,0.0,0.0,5127.797834,527.706583,2019-01-01 05:00:00
28,0.0,9.0,0.0,0.0,10.0,87.7,13.0,5.36,89.23,0.0,0.0,5127.797834,527.706583,2019-01-01 05:10:00
28,0.0,9.0,0.0,0.0,10.0,88.6,14.0,5.22,89.98,0.0,0.0,5127.797834,527.706583,2019-01-01 05:20:00
28,0.0,9.0,0.0,0.0,10.0,90.0,13.0,5.32,89.38,0.0,0.0,5127.797834,527.706583,2019-01-01 05:30:00
28,0.0,9.0,0.0,0.0,10.0,90.1,14.0,5.02,90.6,0.0,0.0,5127.797834,527.706583,2019-01-01 05:40:00
28,0.0,10.0,0.0,0.0,11.0,89.9,14.0,5.06,89.82,0.0,0.0,5127.797834,527.706583,2019-01-01 05:50:00
