airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
30,95.89,13.0,0.0,9800.0,14.0,22.4,16.0,7.24,74.35,8.1,8.3,5126.250244,528.474759,2019-01-01 00:00:00
30,95.84,21.0,0.0,12250.0,37.0,12.1,60.0,7.17,74.64,8.09,19.0,5126.250244,528.474759,2019-01-01 00:10:00
30,96.22,22.0,0.0,110005.0,58.0,5.4,81.0,7.19,74.86,8.05,24.7,5126.250244,528.474759,2019-01-01 00:20:00
30,96.62,22.0,0.0,193795.0,56.0,4.8,77.0,7.07,75.3,7.96,25.9,5126.254567,528.474988,2019-01-01 00:30:00
30,97.11,24.0,0.0,80605.0,41.0,5.1,51.0,7.03,75.7,7.92,21.2,5126.254567,528.474988,2019-01-01 00:40:00
30,97.52,23.0,0.0,68355.0,41.0,4.8,48.0,7.0,76.05,7.9,24.7,5126.24778,528.474405,2019-01-01 00:50:01
30,98.01,23.0,0.0,44835.0,35.0,5.6,39.0,7.03,76.25,7.88,24.3,5126.24778,528.474405,2019-01-01 01:00:00
30,98.37,22.0,0.0,40425.0,33.0,5.5,42.0,6.88,76.89,7.83,19.6,5126.245594,528.473876,2019-01-01 01:10:00
30,98.56,23.0,0.0,38955.0,33.0,4.9,39.0,6.9,77.03,7.82,28.1,5126.247073,528.473324,2019-01-01 01:20:00
30,98.52,21.0,0.0,33320.0,31.0,6.4,39.0,6.9,76.92,7.77,11.2,5126.246065,528.470798,2019-01-01 01:30:00
30,98.54,20.0,0.0,27195.0,30.0,7.1,35.0,6.81,77.41,7.76,23.9,5126.246065,528.470798,2019-01-01 01:40:00
30,98.62,18.0,0.0,21805.0,23.0,7.6,29.0,6.89,77.3,7.78,12.1,5126.247701,528.474448,2019-01-01 01:50:00
30,98.66,17.0,0.0,17640.0,20.0,9.3,25.0,6.79,77.49,7.74,12.3,5126.247387,528.476957,2019-01-01 02:00:00
30,98.51,15.0,0.0,14210.0,17.0,13.0,20.0,6.8,77.33,7.74,13.6,5126.247387,528.476957,2019-01-01 02:10:00
30,98.22,14.0,0.0,10290.0,16.0,15.4,16.0,6.8,77.09,7.76,12.7,5126.248946,528.480646,2019-01-01 02:20:00
