airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
19,97.99,7.0,0.0,0.0,8.0,41.2,10.0,6.66,84.59,7.73,7.6,5129.489243,526.34958,2019-01-01 00:00:00
19,98.21,8.0,0.0,0.0,10.0,36.5,12.0,6.67,84.98,7.69,3.5,5129.489243,526.34958,2019-01-01 00:10:00
19,98.32,11.0,0.0,0.0,14.0,27.0,18.0,6.79,84.23,7.65,10.7,5129.489243,526.34958,2019-01-01 00:20:00
19,98.36,10.0,0.0,0.0,13.0,30.3,18.0,6.51,84.72,7.62,11.4,5129.489243,526.34958,2019-01-01 00:30:00
19,98.46,9.0,0.0,0.0,12.0,30.6,14.0,6.44,85.87,7.63,5.8,5129.486567,526.350293,2019-01-01 00:40:00
19,98.39,9.0,0.0,0.0,10.0,35.6,12.0,6.32,86.34,7.63,8.0,5129.486567,526.350293,2019-01-01 00:50:00
19,98.55,9.0,0.0,0.0,11.0,34.2,13.0,6.28,87.01,7.61,8.6,5129.486567,526.350293,2019-01-01 01:00:01
19,98.94,9.0,0.0,0.0,9.0,31.8,11.0,6.85,84.3,7.6,5.9,5129.485944,526.348576,2019-01-01 01:10:00
19,98.86,15.0,0.0,0.0,39.0,0.5,44.0,3.66,76.13,6.25,1.7,5129.486485,526.348707,2019-01-01 01:10:00
19,99.25,10.0,0.0,0.0,12.0,28.6,14.0,6.94,83.61,7.58,10.7,5129.485944,526.348576,2019-01-01 01:20:00
19,99.08,14.0,0.0,0.0,43.0,0.5,54.0,3.73,76.44,6.08,9.2,5129.487555,526.351978,2019-01-01 01:20:00
19,99.47,12.0,0.0,0.0,14.0,25.4,17.0,6.67,85.35,7.57,9.4,5129.486187,526.349574,2019-01-01 01:30:00
19,99.52,12.0,0.0,0.0,14.0,24.5,15.0,6.69,85.43,7.56,6.7,5129.488746,526.349995,2019-01-01 01:40:00
19,99.56,11.0,0.0,0.0,13.0,26.1,16.0,6.55,85.76,7.55,8.8,5129.488746,526.349995,2019-01-01 01:50:00
19,99.59,11.0,0.0,0.0,13.0,25.9,16.0,6.51,85.6,7.55,13.6,5129.488746,526.349995,2019-01-01 02:00:00
19,99.48,11.0,0.0,0.0,12.0,28.6,14.0,6.42,86.42,7.53,9.0,5129.488746,526.349995,2019-01-01 02:10:00
19,99.36,10.0,0.0,0.0,12.0,30.8,13.0,6.34,86.91,7.52,11.8,5129.489314,526.350918,2019-01-01 02:20:00
19,99.21,10.0,0.0,0.0,12.0,31.7,14.0,6.24,87.17,7.51,9.3,5129.489314,526.350918,2019-01-01 02:30:00
19,98.77,10.0,0.0,0.0,11.0,35.5,13.0,6.07,87.23,7.5,7.9,5129.489314,526.350918,2019-01-01 02:40:00
19,98.52,10.0,0.0,0.0,11.0,36.8,13.0,6.19,86.77,7.48,11.0,5129.489314,526.350918,2019-01-01 02:50:00
19,98.22,10.0,0.0,0.0,11.0,37.4,14.0,6.43,85.43,7.49,13.4,5129.489314,526.350918,2019-01-01 03:00:00
19,97.9,9.0,0.0,0.0,11.0,39.8,12.0,5.86,87.46,7.48,11.4,5129.489314,526.350918,2019-01-01 03:10:00
19,97.7,9.0,0.0,0.0,10.0,37.8,12.0,6.37,85.65,7.47,9.1,5129.489314,526.350918,2019-01-01 03:20:00
19,97.6,9.0,0.0,0.0,10.0,38.7,13.0,6.34,84.82,7.45,16.5,5129.489314,526.350918,2019-01-01 03:30:00
19,97.52,9.0,0.0,0.0,9.0,37.7,11.0,6.55,83.95,7.44,11.3,5129.489314,526.350918,2019-01-01 03:40:01
19,97.57,8.0,0.0,0.0,9.0,35.0,12.0,6.59,83.5,7.43,9.5,5129.489314,526.350918,2019-01-01 03:50:00
19,97.45,8.0,0.0,0.0,8.0,36.9,10.0,6.22,84.79,7.45,9.6,5129.489314,526.350918,2019-01-01 04:00:00
19,97.06,8.0,0.0,0.0,8.0,37.0,11.0,6.28,84.9,7.46,13.3,5129.489314,526.350918,2019-01-01 04:10:00
19,96.98,8.0,0.0,0.0,8.0,37.8,11.0,5.94,86.16,7.45,11.7,5129.489314,526.350918,2019-01-01 04:20:00
19,96.93,8.0,0.0,0.0,8.0,34.9,11.0,5.95,85.51,7.44,8.0,5129.487631,526.350041,2019-01-01 04:30:00
19,96.61,0.0,0.0,0.0,0.0,36.1,0.0,5.89,86.2,7.45,13.5,5129.487631,526.350041,2019-01-01 04:40:00
19,96.55,8.0,0.0,0.0,8.0,34.3,10.0,6.3,83.91,7.42,13.8,5129.487631,526.350041,2019-01-01 04:50:00
19,96.35,7.0,0.0,0.0,8.0,34.4,11.0,6.18,83.97,7.43,6.9,5129.487631,526.350041,2019-01-01 05:00:00
