airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
3,93.09,10.0,0.0,0.0,13.0,6.9,16.0,9.31,76.34,8.27,21.0,5126.215206,528.682395,2019-01-01 00:00:00
3,93.29,13.0,0.0,0.0,43.0,3.8,74.0,9.1,77.53,8.26,20.6,5126.209898,528.685538,2019-01-01 00:10:00
3,93.66,16.0,0.0,0.0,52.0,2.2,85.0,9.16,77.65,8.22,24.3,5126.204997,528.697025,2019-01-01 00:20:01
3,94.16,16.0,0.0,0.0,50.0,2.1,91.0,9.12,78.58,8.21,25.5,5126.202243,528.701513,2019-01-01 00:30:00
3,94.53,17.0,0.0,0.0,32.0,2.4,40.0,9.04,79.42,8.18,26.3,5126.202243,528.701513,2019-01-01 00:40:00
3,95.05,18.0,0.0,0.0,34.0,2.5,39.0,9.03,80.04,8.15,24.7,5126.203666,528.698387,2019-01-01 00:50:00
3,95.65,17.0,0.0,0.0,28.0,2.6,34.0,9.02,80.64,8.13,24.6,5126.206287,528.698335,2019-01-01 01:00:00
3,96.04,17.0,0.0,0.0,28.0,2.9,31.0,8.97,81.05,8.03,26.9,5126.2282,528.691361,2019-01-01 01:10:00
3,96.3,16.0,0.0,0.0,24.0,3.3,31.0,8.73,82.59,7.95,28.2,5126.2282,528.691361,2019-01-01 01:20:00
3,96.27,16.0,0.0,0.0,24.0,2.8,29.0,8.82,82.75,8.03,36.8,5126.198081,528.690633,2019-01-01 01:30:00
3,96.21,16.0,0.0,0.0,27.0,2.9,31.0,8.91,82.75,8.0,28.5,5126.202841,528.690671,2019-01-01 01:40:00
3,96.25,15.0,0.0,0.0,19.0,3.3,23.0,8.88,83.06,8.05,29.0,5126.204361,528.691269,2019-01-01 01:50:00
3,96.34,14.0,0.0,0.0,17.0,4.6,20.0,8.75,83.39,7.92,31.1,5126.205351,528.698127,2019-01-01 02:00:00
3,96.35,12.0,0.0,0.0,14.0,6.2,18.0,8.64,84.16,7.89,18.4,5126.208434,528.701219,2019-01-01 02:10:00
3,96.07,12.0,0.0,0.0,14.0,5.4,17.0,8.87,83.11,7.93,21.2,5126.208434,528.701219,2019-01-01 02:20:00
3,95.81,11.0,0.0,0.0,12.0,6.0,17.0,8.93,82.73,7.98,25.4,5126.208434,528.701219,2019-01-01 02:30:00
3,95.8,10.0,0.0,0.0,12.0,6.2,13.0,8.91,82.7,7.96,21.5,5126.207843,528.698956,2019-01-01 02:40:01
3,95.76,10.0,0.0,0.0,11.0,8.8,15.0,8.68,83.31,7.91,30.4,5126.207843,528.698956,2019-01-01 02:50:00
3,95.6,10.0,0.0,0.0,11.0,10.3,15.0,8.47,84.3,7.86,28.0,5126.208678,528.695759,2019-01-01 03:00:00
3,95.16,9.0,0.0,0.0,11.0,8.0,13.0,8.67,83.02,7.9,20.1,5126.210973,528.693233,2019-01-01 03:10:00
3,94.46,9.0,0.0,0.0,10.0,9.7,12.0,8.64,83.04,7.91,32.0,5126.210973,528.693233,2019-01-01 03:20:00
3,94.28,8.0,0.0,0.0,10.0,10.8,12.0,8.56,83.12,7.89,19.5,5126.208829,528.694352,2019-01-01 03:30:00
3,93.93,8.0,0.0,0.0,10.0,10.7,15.0,8.75,82.07,7.91,22.8,5126.207252,528.695573,2019-01-01 03:40:00
3,93.89,8.0,0.0,0.0,9.0,9.3,11.0,8.71,81.9,7.93,17.7,5126.207252,528.695573,2019-01-01 03:50:00
3,93.88,7.0,0.0,0.0,8.0,9.7,10.0,8.59,82.18,7.91,26.7,5126.204621,528.69317,2019-01-01 04:00:00
3,93.88,8.0,0.0,0.0,8.0,10.0,12.0,8.6,82.1,7.89,28.2,5126.208749,528.691732,2019-01-01 04:10:00
3,93.79,7.0,0.0,0.0,8.0,7.9,11.0,8.48,82.49,7.87,21.9,5126.213533,528.690027,2019-01-01 04:20:00
3,93.63,7.0,0.0,0.0,8.0,8.2,11.0,8.64,81.16,7.9,29.5,5126.21267,528.69073,2019-01-01 04:30:00
3,181.3,0.0,0.0,0.0,0.0,147.6,0.0,43.61,159.38,55.82,0.0,5126.209131,528.691542,2019-01-01 04:50:00
3,92.5,7.0,0.0,0.0,8.0,13.8,9.0,8.64,79.44,7.85,14.4,5126.206837,528.687108,2019-01-01 05:00:00
3,92.44,7.0,0.0,0.0,9.0,12.7,12.0,8.71,78.57,7.82,22.0,5126.206837,528.687108,2019-01-01 05:10:00
3,92.37,7.0,0.0,0.0,7.0,12.5,10.0,8.53,79.32,7.83,28.6,5126.206837,528.687108,2019-01-01 05:20:01
3,92.26,8.0,0.0,0.0,11.0,10.0,18.0,8.58,78.77,7.8,23.9,5126.206837,528.687108,2019-01-01 05:29:59
3,91.97,9.0,0.0,0.0,24.0,12.0,237.0,8.51,78.75,7.76,24.1,5126.206837,528.687108,2019-01-01 05:40:01
3,91.91,8.0,0.0,0.0,9.0,10.4,11.0,8.66,77.64,7.73,20.1,5126.206837,528.687108,2019-01-01 05:50:00
3,91.7,8.0,0.0,0.0,9.0,12.6,12.0,8.52,77.92,7.71,24.7,5126.206837,528.687108,2019-01-01 06:00:00
3,91.52,7.0,0.0,0.0,8.0,14.1,11.0,8.23,79.23,7.69,16.6,5126.206837,528.687108,2019-01-01 06:10:00
3,91.46,7.0,0.0,0.0,8.0,16.9,11.0,8.43,78.33,7.68,20.6,5126.206837,528.687108,2019-01-01 06:20:00
3,91.41,7.0,0.0,0.0,7.0,15.4,10.0,8.61,77.09,7.68,27.2,5126.206837,528.687108,2019-01-01 06:30:00
