airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
21,94.92,11.0,0.0,29645.0,12.0,15.0,17.0,9.2,68.35,8.04,13.7,5126.646909,531.326294,2019-01-01 00:00:00
21,95.23,14.0,0.0,83790.0,28.0,14.1,40.0,9.13,68.55,7.97,19.2,5126.648453,531.327138,2019-01-01 00:10:00
21,95.52,15.0,0.0,162435.0,43.0,9.0,61.0,9.15,68.88,7.95,33.4,5126.650215,531.329389,2019-01-01 00:20:00
21,95.84,15.0,0.0,235690.0,45.0,7.5,58.0,9.09,69.28,7.92,30.0,5126.651756,531.331149,2019-01-01 00:30:00
21,96.03,15.0,0.0,249900.0,41.0,7.3,58.0,9.06,69.49,7.9,31.2,5126.65293,531.332801,2019-01-01 00:40:00
21,96.4,15.0,0.0,160475.0,36.0,6.9,49.0,9.01,69.83,7.87,19.2,5126.653034,531.3333,2019-01-01 00:50:01
21,96.95,16.0,0.0,113680.0,31.0,7.1,37.0,8.98,70.17,7.81,26.8,5126.653034,531.3333,2019-01-01 01:00:00
21,97.44,16.0,0.0,97755.0,27.0,7.4,31.0,8.92,70.7,7.79,24.2,5126.646067,531.32587,2019-01-01 01:10:00
21,97.76,16.0,0.0,67865.0,24.0,7.9,28.0,8.92,70.94,7.76,22.7,5126.646067,531.32587,2019-01-01 01:20:00
21,97.65,15.0,0.0,56840.0,21.0,8.6,26.0,8.88,71.04,7.73,26.7,5126.642736,531.324075,2019-01-01 01:30:00
21,97.56,14.0,0.0,44835.0,19.0,9.1,22.0,8.91,71.1,7.75,14.4,5126.642736,531.324075,2019-01-01 01:40:00
21,97.52,14.0,0.0,32830.0,18.0,10.1,23.0,8.85,71.06,7.71,20.0,5126.642699,531.325053,2019-01-01 01:50:00
21,97.69,13.0,0.0,27195.0,15.0,10.9,20.0,8.83,71.11,7.69,17.1,5126.642999,531.325723,2019-01-01 02:00:00
21,97.71,13.0,0.0,21070.0,16.0,11.5,19.0,8.82,71.32,7.68,17.8,5126.642999,531.325723,2019-01-01 02:10:00
21,97.51,11.0,0.0,19600.0,13.0,12.6,16.0,8.83,71.17,7.68,15.6,5126.649614,531.335308,2019-01-01 02:20:00
21,97.19,11.0,0.0,17395.0,12.0,14.4,15.0,8.77,71.15,7.69,24.0,5126.649211,531.336449,2019-01-01 02:30:00
21,97.07,11.0,0.0,15190.0,12.0,15.4,16.0,8.73,71.27,7.68,14.5,5126.648279,531.332698,2019-01-01 02:40:00
21,96.92,10.0,0.0,14945.0,10.0,16.1,14.0,8.73,71.2,7.68,18.4,5126.649068,531.333914,2019-01-01 02:50:00
21,96.57,9.0,0.0,12005.0,10.0,17.3,12.0,8.71,70.92,7.68,15.8,5126.649068,531.333914,2019-01-01 03:00:01
21,95.9,9.0,0.0,10535.0,10.0,19.0,12.0,8.74,70.5,7.69,18.1,5126.649068,531.333914,2019-01-01 03:10:00
21,95.34,8.0,0.0,9555.0,9.0,18.7,12.0,8.76,70.29,7.74,18.7,5126.649068,531.333914,2019-01-01 03:20:00
21,94.82,8.0,0.0,10290.0,8.0,20.6,9.0,8.77,69.56,7.74,16.3,5126.648737,531.33505,2019-01-01 03:30:00
21,94.64,7.0,0.0,10535.0,8.0,21.9,10.0,8.78,69.21,7.75,19.5,5126.648737,531.33505,2019-01-01 03:40:00
21,94.45,7.0,0.0,10045.0,8.0,22.3,9.0,8.8,68.98,7.78,20.2,5126.648737,531.33505,2019-01-01 03:50:00
21,94.42,7.0,0.0,10290.0,8.0,21.8,10.0,8.81,68.86,7.78,14.8,5126.648737,531.33505,2019-01-01 04:00:00
21,94.39,8.0,0.0,10535.0,9.0,22.1,12.0,8.78,68.7,7.76,14.2,5126.648737,531.33505,2019-01-01 04:10:00
21,94.36,8.0,0.0,12005.0,10.0,22.4,13.0,8.76,68.69,7.72,11.4,5126.648737,531.33505,2019-01-01 04:20:00
21,94.21,7.0,0.0,11270.0,8.0,22.6,9.0,8.77,68.59,7.73,16.6,5126.648737,531.33505,2019-01-01 04:30:00
21,93.95,0.0,0.0,9310.0,0.0,23.6,0.0,8.76,68.31,7.71,16.9,5126.648737,531.33505,2019-01-01 04:40:00
21,93.65,7.0,0.0,8820.0,7.0,25.0,11.0,8.7,68.11,7.7,14.4,5126.649369,531.335627,2019-01-01 04:50:00
21,93.15,6.0,0.0,8085.0,7.0,25.8,9.0,8.71,67.98,7.72,15.7,5126.649369,531.335627,2019-01-01 05:00:00
21,92.92,6.0,0.0,8820.0,7.0,25.4,9.0,8.73,67.54,7.71,14.4,5126.649369,531.335627,2019-01-01 05:10:00
21,92.98,7.0,0.0,8820.0,7.0,25.7,10.0,8.68,67.48,7.67,11.9,5126.649369,531.335627,2019-01-01 05:20:01
21,92.95,7.0,0.0,8820.0,7.0,25.5,9.0,8.67,67.42,7.65,11.2,5126.650225,531.336409,2019-01-01 05:29:59
21,92.82,7.0,0.0,9310.0,7.0,24.9,8.0,8.67,67.29,7.62,18.3,5126.649571,531.335197,2019-01-01 05:40:01
21,92.51,7.0,0.0,9065.0,8.0,25.5,10.0,8.62,67.12,7.6,14.8,5126.648247,531.332822,2019-01-01 05:50:00
21,92.38,7.0,0.0,9065.0,8.0,25.5,10.0,8.6,67.05,7.59,18.3,5126.648826,531.335191,2019-01-01 06:00:00
21,92.33,7.0,0.0,9310.0,7.0,22.3,9.0,8.6,67.03,7.59,18.2,5126.646927,531.333646,2019-01-01 06:10:00
21,92.01,7.0,0.0,9065.0,7.0,24.3,11.0,8.62,66.81,7.61,17.1,5126.647565,531.332839,2019-01-01 06:20:00
21,91.95,6.0,0.0,8820.0,7.0,25.0,10.0,8.59,66.7,7.59,22.2,5126.649905,531.334662,2019-01-01 06:30:00
21,91.81,6.0,0.0,9065.0,7.0,24.1,10.0,8.63,66.62,7.63,21.6,5126.650999,531.332521,2019-01-01 06:40:00
21,91.73,6.0,0.0,8575.0,7.0,23.0,10.0,8.63,66.54,7.62,19.8,5126.648575,531.330187,2019-01-01 06:50:00
21,91.55,6.0,0.0,8330.0,7.0,22.9,9.0,8.63,66.35,7.62,21.0,5126.64708,531.332017,2019-01-01 07:00:00
21,91.57,6.0,0.0,9310.0,7.0,23.7,9.0,8.63,66.35,7.61,12.1,5126.646777,531.328728,2019-01-01 07:10:00
21,91.55,6.0,0.0,8575.0,7.0,22.7,10.0,8.64,66.4,7.63,19.7,5126.64649,531.330001,2019-01-01 07:20:00
21,91.5,6.0,0.0,9555.0,7.0,22.5,9.0,8.65,66.24,7.62,18.8,5126.645433,531.327943,2019-01-01 07:30:00
21,91.35,6.0,0.0,9555.0,7.0,23.1,10.0,8.66,66.17,7.64,21.4,5126.646973,531.329631,2019-01-01 07:40:00
21,91.15,5.0,0.0,9555.0,7.0,23.4,10.0,8.66,66.14,7.66,25.4,5126.644134,531.32864,2019-01-01 07:50:00
21,91.1,5.0,0.0,9555.0,6.0,24.0,8.0,8.68,66.01,7.66,16.4,5126.644134,531.32864,2019-01-01 08:00:01
21,90.98,5.0,0.0,8820.0,7.0,24.2,10.0,8.7,65.9,7.69,18.6,5126.644134,531.32864,2019-01-01 08:10:00
21,90.91,5.0,0.0,8085.0,6.0,24.2,10.0,8.71,65.96,7.71,14.1,5126.644134,531.32864,2019-01-01 08:20:00
21,90.94,5.0,0.0,8330.0,6.0,24.4,12.0,8.73,65.77,7.71,20.1,5126.64902,531.329457,2019-01-01 08:30:00
21,90.99,5.0,0.0,8330.0,7.0,25.7,9.0,8.74,65.83,7.71,16.9,5126.650848,531.332157,2019-01-01 08:40:00
21,90.94,5.0,0.0,8085.0,6.0,26.5,9.0,8.75,65.83,7.73,18.3,5126.653563,531.336156,2019-01-01 08:50:00
21,90.92,5.0,0.0,8085.0,6.0,26.6,10.0,8.74,65.88,7.75,12.2,5126.65284,531.335771,2019-01-01 09:00:00
21,90.95,5.0,0.0,8575.0,6.0,27.1,9.0,8.67,66.17,7.77,20.4,5126.651765,531.33467,2019-01-01 09:10:00
21,91.54,5.0,0.0,7840.0,6.0,27.2,11.0,8.68,66.53,7.77,16.8,5126.646099,531.332153,2019-01-01 09:20:00
21,93.32,4.0,0.0,7105.0,7.0,30.9,12.0,8.55,67.97,7.62,59137.8,5126.645143,531.332929,2019-01-01 09:30:00
21,94.9,4.0,0.0,6615.0,6.0,35.0,11.0,8.46,69.25,7.48,15.5,5126.647001,531.332252,2019-01-01 09:40:00
21,95.37,4.0,0.0,5635.0,6.0,40.8,10.0,8.31,70.54,7.47,0.0,5126.648709,531.333382,2019-01-01 09:50:00
21,95.01,3.0,0.0,5635.0,5.0,42.5,10.0,8.32,70.67,7.54,10.8,5126.650758,531.33549,2019-01-01 10:00:00
21,95.27,4.0,0.0,4900.0,6.0,44.7,12.0,8.28,71.18,7.58,17.1,5126.650464,531.335387,2019-01-01 10:10:00
21,95.65,3.0,0.0,4655.0,6.0,48.8,9.0,8.27,71.5,7.58,16.9,5126.648455,531.331403,2019-01-01 10:20:00
21,96.39,3.0,0.0,4165.0,6.0,50.5,11.0,8.15,72.27,7.57,17.1,5126.6487,531.331472,2019-01-01 10:30:01
21,97.06,3.0,0.0,4410.0,5.0,51.3,10.0,8.19,72.6,7.58,14.6,5126.654114,531.302506,2019-01-01 10:40:00
21,97.59,4.0,0.0,4165.0,5.0,50.5,10.0,8.2,73.13,7.59,21.2,5126.683967,531.325082,2019-01-01 10:50:00
21,97.97,3.0,0.0,3675.0,5.0,51.1,11.0,8.17,73.61,7.57,16.2,5126.69556,531.312702,2019-01-01 11:00:00
21,98.23,3.0,0.0,3675.0,6.0,51.5,10.0,8.14,74.04,7.62,15.1,5126.693139,531.313254,2019-01-01 11:10:00
21,98.35,3.0,0.0,3920.0,4.0,51.9,8.0,8.17,74.38,7.67,16.0,5126.679829,531.316618,2019-01-01 11:20:00
21,98.42,3.0,0.0,3675.0,5.0,50.8,8.0,8.13,74.84,7.76,17.5,5126.674553,531.317989,2019-01-01 11:30:00
