airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
26,92.26,11.0,0.0,0.0,13.0,0.0,14.0,9.33,70.23,8.2,-5.4,5126.316832,528.90634,2019-01-01 00:00:01
26,92.33,19.0,0.0,0.0,27.0,0.0,31.0,9.32,70.34,8.17,3.7,5126.31385,528.9039,2019-01-01 00:10:00
26,92.66,24.0,0.0,0.0,45.0,0.0,50.0,9.36,70.4,8.08,4.6,5126.31385,528.9039,2019-01-01 00:20:00
26,93.1,24.0,0.0,0.0,43.0,0.0,51.0,9.17,71.38,8.02,-8.2,5126.316757,528.916355,2019-01-01 00:30:00
26,93.59,22.0,0.0,0.0,35.0,0.0,41.0,9.05,72.25,7.94,-11.0,5126.29881,528.911679,2019-01-01 00:40:00
26,94.06,22.0,0.0,0.0,36.0,0.0,45.0,9.06,72.4,7.91,-1.0,5126.288715,528.915786,2019-01-01 00:50:00
26,94.54,20.0,0.0,0.0,28.0,0.0,35.0,8.89,73.38,7.85,-1.1,5126.284358,528.908746,2019-01-01 01:00:00
26,95.01,20.0,0.0,0.0,27.0,0.0,32.0,8.78,74.33,7.8,4.6,5126.284768,528.903158,2019-01-01 01:10:00
26,95.38,20.0,0.0,0.0,27.0,0.0,33.0,8.9,73.94,7.8,-2.6,5126.284768,528.903158,2019-01-01 01:20:00
26,95.52,20.0,0.0,0.0,25.0,0.0,32.0,8.73,74.71,7.77,1.2,5126.292628,528.910213,2019-01-01 01:30:00
26,95.61,18.0,0.0,0.0,24.0,0.0,27.0,8.82,74.23,7.73,-2.1,5126.29038,528.909709,2019-01-01 01:40:00
26,95.7,17.0,0.0,0.0,20.0,0.0,25.0,8.79,74.39,7.76,-0.8,5126.296582,528.910796,2019-01-01 01:50:00
26,95.76,16.0,0.0,0.0,17.0,0.0,20.0,8.71,74.81,7.73,-6.8,5126.311944,528.917605,2019-01-01 02:00:00
26,95.79,13.0,0.0,0.0,14.0,0.0,17.0,8.72,74.51,7.73,-1.8,5126.323058,528.920977,2019-01-01 02:10:00
26,95.66,11.0,0.0,0.0,12.0,0.0,13.0,8.71,74.56,7.73,0.5,5126.324567,528.92471,2019-01-01 02:20:00
26,95.45,11.0,0.0,0.0,12.0,0.0,14.0,8.98,73.37,7.79,-4.0,5126.321177,528.914322,2019-01-01 02:30:01
26,95.24,11.0,0.0,0.0,12.0,0.0,15.0,8.98,73.12,7.82,-2.7,5126.321177,528.914322,2019-01-01 02:40:00
26,95.1,10.0,0.0,0.0,11.0,0.0,12.0,8.73,73.93,7.78,1.5,5126.316981,528.915315,2019-01-01 02:50:00
26,94.93,11.0,0.0,0.0,12.0,0.0,15.0,8.86,73.51,7.8,0.4,5126.314172,528.919641,2019-01-01 03:00:00
26,94.58,10.0,0.0,0.0,10.0,0.0,14.0,8.76,73.49,7.79,-5.3,5126.312816,528.918164,2019-01-01 03:10:00
26,94.05,9.0,0.0,0.0,10.0,0.0,12.0,8.88,72.52,7.8,-3.9,5126.311618,528.919773,2019-01-01 03:20:00
26,93.6,8.0,0.0,0.0,9.0,0.0,11.0,8.98,71.87,7.82,2.6,5126.304303,528.924887,2019-01-01 03:30:00
