airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
6,93.59,7.0,0.0,0.0,9.0,28.7,11.0,8.25,69.18,8.16,-1.9,0.0,0.0,2019-01-01 00:00:00
6,93.81,9.0,0.0,0.0,19.0,28.2,29.0,7.97,70.34,8.13,-0.4,0.0,0.0,2019-01-01 00:10:00
6,94.05,10.0,0.0,0.0,28.0,14.3,39.0,8.15,69.64,8.06,0.0,0.0,0.0,2019-01-01 00:40:00
6,94.06,11.0,0.0,0.0,19.0,15.3,23.0,8.22,69.43,8.03,-2.9,0.0,0.0,2019-01-01 00:50:00
6,64.95,5.0,0.0,0.0,6.0,14.1,8.0,4.4,45.99,4.12,0.0,0.0,0.0,2019-01-01 01:10:00
6,65.93,5.0,0.0,0.0,6.0,13.2,8.0,4.33,46.78,4.06,-1.5,0.0,0.0,2019-01-01 01:20:00
6,94.11,9.0,0.0,0.0,10.0,27.9,12.0,7.74,70.88,7.92,0.0,0.0,0.0,2019-01-01 03:00:00
6,93.68,8.0,0.0,0.0,10.0,25.7,13.0,8.06,69.29,7.93,7.1,0.0,0.0,2019-01-01 03:10:00
6,93.28,8.0,0.0,0.0,10.0,25.3,13.0,7.82,69.67,7.94,3.6,0.0,0.0,2019-01-01 03:20:00
6,92.78,8.0,0.0,0.0,9.0,27.9,11.0,7.74,69.52,7.94,-2.0,0.0,0.0,2019-01-01 03:30:00
6,92.47,7.0,0.0,0.0,9.0,31.4,12.0,7.92,68.86,7.95,3.9,0.0,0.0,2019-01-01 03:40:00
6,92.42,7.0,0.0,0.0,8.0,28.5,11.0,8.12,67.75,7.95,-0.1,0.0,0.0,2019-01-01 03:50:00
6,92.35,7.0,0.0,0.0,8.0,28.5,12.0,8.15,67.62,7.95,5.0,0.0,0.0,2019-01-01 04:00:00
6,92.27,7.0,0.0,0.0,8.0,31.2,11.0,7.78,68.83,7.96,-5.2,0.0,0.0,2019-01-01 04:10:00
6,92.0,7.0,0.0,0.0,8.0,30.6,11.0,7.43,70.44,7.97,1.9,0.0,0.0,2019-01-01 04:20:00
6,92.04,7.0,0.0,0.0,8.0,31.2,10.0,7.78,68.86,7.95,0.8,0.0,0.0,2019-01-01 04:30:00
6,91.91,0.0,0.0,0.0,0.0,30.7,0.0,7.51,69.69,7.94,-1.8,0.0,0.0,2019-01-01 04:40:01
6,91.78,7.0,0.0,0.0,8.0,30.6,11.0,7.41,70.28,7.92,4.8,0.0,0.0,2019-01-01 04:50:01
6,91.84,6.0,0.0,0.0,7.0,30.9,10.0,7.61,69.12,7.87,2.0,0.0,0.0,2019-01-01 05:00:00
6,91.69,6.0,0.0,0.0,7.0,30.5,11.0,7.39,69.56,7.87,-7.2,0.0,0.0,2019-01-01 05:10:00
6,91.56,6.0,0.0,0.0,7.0,31.1,10.0,7.71,68.39,7.85,-1.3,0.0,0.0,2019-01-01 05:20:00
6,91.46,6.0,0.0,0.0,7.0,35.1,10.0,7.7,68.07,7.85,-4.2,0.0,0.0,2019-01-01 05:30:00
6,91.13,6.0,0.0,0.0,7.0,30.4,10.0,7.33,69.33,7.77,0.0,0.0,0.0,2019-01-01 05:50:00
6,91.08,7.0,0.0,0.0,8.0,30.3,11.0,7.26,69.29,7.76,-0.5,0.0,0.0,2019-01-01 06:00:00
6,90.97,7.0,0.0,0.0,9.0,30.1,10.0,7.11,70.16,7.73,2.6,0.0,0.0,2019-01-01 06:10:00
6,90.78,7.0,0.0,0.0,8.0,30.5,11.0,7.35,68.67,7.72,5.5,0.0,0.0,2019-01-01 06:20:00
6,90.71,7.0,0.0,0.0,8.0,30.7,12.0,7.51,68.16,7.73,-1.9,0.0,0.0,2019-01-01 06:30:01
6,90.71,6.0,0.0,0.0,8.0,31.0,10.0,7.67,67.39,7.72,-3.1,0.0,0.0,2019-01-01 06:40:00
6,90.56,6.0,0.0,0.0,7.0,31.1,11.0,7.73,66.84,7.73,4.4,0.0,0.0,2019-01-01 06:50:00
6,90.41,6.0,0.0,0.0,7.0,31.1,10.0,7.73,66.87,7.75,4.1,0.0,0.0,2019-01-01 07:00:00
6,89.93,6.0,0.0,0.0,7.0,30.3,12.0,7.24,68.73,7.8,0.9,0.0,0.0,2019-01-01 07:10:00
6,90.11,6.0,0.0,0.0,7.0,30.9,10.0,7.61,67.54,7.77,5.8,0.0,0.0,2019-01-01 07:20:00
6,89.98,6.0,0.0,0.0,7.0,30.9,12.0,7.61,67.19,7.78,-2.5,0.0,0.0,2019-01-01 07:30:00
6,89.86,5.0,0.0,0.0,8.0,30.9,11.0,7.61,67.14,7.8,1.6,0.0,0.0,2019-01-01 07:40:00
6,89.71,5.0,0.0,0.0,6.0,35.1,10.0,7.68,66.8,7.82,-0.5,0.0,0.0,2019-01-01 07:50:00
