airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
22,95.24,12.0,0.0,0.0,13.0,28.3,16.0,6.8,76.35,8.1,17.3,5126.7219,530.505972,2019-01-01 00:00:00
22,95.43,15.0,0.0,0.0,17.0,23.6,23.0,6.77,76.43,8.06,14.6,5126.7219,530.505972,2019-01-01 00:10:00
22,95.71,20.0,0.0,1225.0,37.0,11.7,151.0,6.54,77.38,8.01,15.8,5126.7219,530.505972,2019-01-01 00:20:00
22,96.08,26.0,0.0,3185.0,50.0,4.9,64.0,6.51,78.18,7.98,16.8,5126.7219,530.505972,2019-01-01 00:30:00
22,96.22,25.0,0.0,3185.0,52.0,2.7,56.0,6.49,78.21,7.96,17.9,5126.723688,530.506983,2019-01-01 00:40:00
22,96.47,25.0,0.0,5390.0,44.0,1.4,48.0,6.52,78.55,7.95,22.1,5126.722891,530.507876,2019-01-01 00:50:01
22,96.79,25.0,0.0,3920.0,40.0,1.6,48.0,6.45,78.84,7.94,20.7,5126.723056,530.507197,2019-01-01 01:00:00
22,97.18,25.0,0.0,2450.0,38.0,2.1,43.0,6.54,78.71,7.91,14.8,5126.721382,530.509857,2019-01-01 01:10:00
22,69.37,5.0,0.0,0.0,6.0,3.5,10.0,2.82,49.52,6.58,62.1,5126.723241,530.508905,2019-01-01 01:10:00
22,97.42,22.0,0.0,2205.0,31.0,2.8,37.0,6.49,78.92,7.9,16.9,5126.724039,530.507749,2019-01-01 01:20:00
22,97.37,22.0,0.0,1960.0,31.0,3.6,36.0,6.44,79.19,7.9,11.6,5126.723201,530.508409,2019-01-01 01:30:00
22,97.35,22.0,0.0,1960.0,29.0,4.0,35.0,6.53,78.74,7.9,13.9,5126.723282,530.509795,2019-01-01 01:40:00
22,97.39,20.0,0.0,2205.0,25.0,5.6,31.0,6.53,78.65,7.86,12.4,5126.722917,530.508882,2019-01-01 01:50:00
22,97.53,19.0,0.0,2205.0,25.0,6.0,30.0,6.49,79.04,7.85,10.3,5126.723574,530.509129,2019-01-01 02:00:00
22,97.53,16.0,0.0,2205.0,19.0,7.3,20.0,6.4,79.26,7.85,14.5,5126.723574,530.509129,2019-01-01 02:10:00
22,97.39,16.0,0.0,2450.0,18.0,8.7,20.0,6.46,79.0,7.86,15.9,5126.722171,530.508499,2019-01-01 02:20:00
