airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
11,92.9,13.0,0.0,0.0,14.0,20.6,17.0,8.35,79.93,8.14,28.8,5125.422248,529.473967,2019-01-01 00:00:00
11,92.88,18.0,0.0,0.0,27.0,17.7,32.0,8.33,79.95,8.13,34.1,5125.422248,529.473967,2019-01-01 00:10:00
11,93.24,22.0,0.0,0.0,46.0,13.7,57.0,8.27,80.46,8.07,39.5,5125.422248,529.473967,2019-01-01 00:20:00
11,93.74,22.0,0.0,0.0,53.0,13.3,68.0,8.23,80.99,8.04,42.9,5125.422248,529.473967,2019-01-01 00:30:00
11,94.18,23.0,0.0,0.0,52.0,13.4,66.0,8.26,81.36,8.01,43.1,5125.388775,529.456269,2019-01-01 00:40:01
11,94.63,23.0,0.0,0.0,42.0,13.9,48.0,8.23,81.8,7.98,47.4,5125.388775,529.456269,2019-01-01 00:50:01
11,95.63,18.0,0.0,0.0,21.0,16.8,22.0,8.2,82.32,7.88,0.0,5125.388775,529.456269,2019-01-01 01:10:01
11,95.9,15.0,0.0,0.0,18.0,17.9,23.0,8.17,82.65,7.86,34.2,5125.388775,529.456269,2019-01-01 01:20:00
11,96.04,16.0,0.0,0.0,19.0,18.3,23.0,8.17,82.81,7.85,32.5,5125.412977,529.470835,2019-01-01 01:30:00
11,96.14,15.0,0.0,0.0,17.0,19.2,19.0,8.15,82.81,7.83,27.4,5125.417227,529.471448,2019-01-01 01:40:00
11,96.19,16.0,0.0,0.0,24.0,19.8,37.0,8.16,82.73,7.82,28.3,5125.417227,529.471448,2019-01-01 01:50:00
11,96.25,12.0,0.0,0.0,14.0,21.9,17.0,8.15,82.59,7.78,22.8,5125.417227,529.471448,2019-01-01 02:00:00
11,96.25,12.0,0.0,0.0,13.0,23.0,15.0,8.11,82.71,7.78,30.4,5125.417227,529.471448,2019-01-01 02:10:00
11,96.07,11.0,0.0,0.0,12.0,24.4,13.0,8.09,82.48,7.76,27.8,5125.417227,529.471448,2019-01-01 02:20:00
11,95.97,10.0,0.0,0.0,11.0,25.0,13.0,8.04,82.8,7.75,27.4,5125.417227,529.471448,2019-01-01 02:30:00
11,95.99,10.0,0.0,0.0,12.0,24.8,13.0,8.03,82.97,7.74,20.2,5125.417227,529.471448,2019-01-01 02:40:00
11,96.07,10.0,0.0,0.0,11.0,24.0,14.0,8.03,83.05,7.75,29.2,5125.417227,529.471448,2019-01-01 02:50:00
11,96.01,9.0,0.0,0.0,10.0,27.0,13.0,8.02,82.85,7.72,31.8,5125.417227,529.471448,2019-01-01 03:00:00
11,95.63,9.0,0.0,0.0,9.0,29.3,11.0,8.0,82.34,7.71,31.4,5125.416184,529.472654,2019-01-01 03:10:00
11,95.04,8.0,0.0,0.0,9.0,30.9,10.0,8.01,81.53,7.72,25.9,5125.416184,529.472654,2019-01-01 03:20:01
11,94.56,7.0,0.0,0.0,8.0,30.9,10.0,7.95,81.69,7.73,23.2,5125.416184,529.472654,2019-01-01 03:30:00
11,94.44,8.0,0.0,0.0,8.0,31.7,11.0,7.96,81.75,7.74,25.8,5125.416184,529.472654,2019-01-01 03:40:00
11,94.34,8.0,0.0,0.0,8.0,32.8,9.0,7.99,81.34,7.73,24.4,5125.416184,529.472654,2019-01-01 03:50:00
11,94.19,7.0,0.0,0.0,8.0,32.2,11.0,7.97,81.28,7.74,20.6,5125.416184,529.472654,2019-01-01 04:00:00
11,94.05,7.0,0.0,0.0,8.0,33.9,9.0,8.01,80.76,7.71,34.3,5125.425403,529.467888,2019-01-01 04:10:00
11,93.9,7.0,0.0,0.0,7.0,35.1,9.0,7.99,80.47,7.71,35.4,5125.425403,529.467888,2019-01-01 04:20:00
11,93.6,6.0,0.0,0.0,7.0,35.9,9.0,7.96,80.32,7.72,28.2,5125.425403,529.467888,2019-01-01 04:30:00
11,93.33,0.0,0.0,0.0,0.0,36.4,0.0,7.95,80.14,7.72,38.5,5125.425403,529.467888,2019-01-01 04:40:00
11,92.9,6.0,0.0,0.0,7.0,38.3,9.0,7.97,79.53,7.72,32.6,5125.425403,529.467888,2019-01-01 04:50:00
11,92.56,6.0,0.0,0.0,6.0,39.3,8.0,7.99,79.09,7.71,32.7,5125.425403,529.467888,2019-01-01 05:00:00
11,92.38,7.0,0.0,0.0,7.0,39.8,10.0,7.97,79.0,7.68,32.9,5125.425403,529.467888,2019-01-01 05:10:00
11,92.27,7.0,0.0,0.0,7.0,40.2,10.0,7.94,78.87,7.67,14.8,5125.425403,529.467888,2019-01-01 05:20:00
11,92.0,7.0,0.0,0.0,8.0,41.1,9.0,7.95,78.45,7.67,27.1,5125.425403,529.467888,2019-01-01 05:30:00
