airbox_id,AmbHum,PM1,WBGT,UFP,PM25,Ozon,PM10,Temp,RelHum,AmbTemp,NO2,GPS_lat,GPS_lon,date
12,98.11,16.0,0.0,0.0,42.0,3.0,67.0,7.76,75.98,10.83,13.9,5125.254557,527.706694,2019-01-01 00:00:01
12,98.4,18.0,0.0,0.0,52.0,1.9,90.0,7.77,76.31,10.81,15.4,5125.253025,527.708933,2019-01-01 00:10:00
12,98.88,18.0,0.0,0.0,54.0,1.9,84.0,7.78,76.64,10.75,18.7,5125.250683,527.711431,2019-01-01 00:20:00
12,99.34,18.0,0.0,0.0,56.0,1.7,121.0,7.76,76.99,10.71,14.8,5125.250683,527.711431,2019-01-01 00:30:00
12,99.93,18.0,0.0,0.0,52.0,1.3,105.0,7.8,77.19,10.67,16.8,5125.250683,527.711431,2019-01-01 00:40:00
12,100.6,20.0,0.0,0.0,44.0,1.1,53.0,7.87,77.51,10.62,21.7,5125.251951,527.712656,2019-01-01 00:50:00
12,101.07,20.0,0.0,0.0,40.0,0.9,47.0,7.8,78.06,10.53,15.5,5125.251951,527.712656,2019-01-01 01:00:00
12,101.31,20.0,0.0,0.0,40.0,0.9,58.0,7.76,78.32,10.5,13.1,5125.251951,527.712656,2019-01-01 01:10:00
12,101.39,19.0,0.0,0.0,31.0,1.1,37.0,7.74,78.34,10.43,16.6,5125.254715,527.706652,2019-01-01 01:20:00
12,101.43,16.0,0.0,0.0,21.0,1.6,27.0,7.68,78.76,10.4,19.3,5125.252422,527.708296,2019-01-01 01:30:00
12,101.31,16.0,0.0,0.0,20.0,1.7,28.0,7.7,78.63,10.35,12.3,5125.259464,527.717018,2019-01-01 01:40:00
12,101.44,15.0,0.0,0.0,17.0,1.9,22.0,7.74,78.47,10.27,13.1,5125.256102,527.712273,2019-01-01 01:50:00
12,101.37,12.0,0.0,0.0,13.0,2.9,17.0,7.65,78.59,10.2,13.6,5125.256523,527.712852,2019-01-01 02:00:00
12,101.21,11.0,0.0,0.0,12.0,4.2,15.0,7.6,78.55,10.16,7.4,5125.256523,527.712852,2019-01-01 02:10:00
12,101.13,11.0,0.0,0.0,12.0,4.7,15.0,7.59,78.57,10.13,4.9,5125.256523,527.712852,2019-01-01 02:20:00
12,101.07,11.0,0.0,0.0,11.0,5.5,16.0,7.58,78.73,10.11,9.5,5125.256523,527.712852,2019-01-01 02:30:00
12,100.99,9.0,0.0,0.0,10.0,7.0,13.0,7.49,78.96,10.09,7.4,5125.256523,527.712852,2019-01-01 02:40:01
12,100.94,9.0,0.0,0.0,10.0,8.2,11.0,7.47,78.9,10.07,14.6,5125.256523,527.712852,2019-01-01 02:50:00
12,100.67,11.0,0.0,0.0,11.0,7.7,14.0,7.55,78.67,10.06,7.4,5125.256523,527.712852,2019-01-01 03:00:00
12,100.2,8.0,0.0,0.0,9.0,8.8,12.0,7.47,78.63,10.07,9.7,5125.256523,527.712852,2019-01-01 03:10:00
12,99.88,7.0,0.0,0.0,8.0,9.1,10.0,7.54,78.13,10.07,14.6,5125.256523,527.712852,2019-01-01 03:20:00
12,99.46,7.0,0.0,0.0,8.0,8.9,9.0,7.51,77.96,10.07,12.7,5125.256523,527.712852,2019-01-01 03:30:00
12,99.24,7.0,0.0,0.0,8.0,10.7,10.0,7.51,77.77,10.07,6.5,5125.256523,527.712852,2019-01-01 03:40:00
12,99.07,7.0,0.0,0.0,8.0,10.9,10.0,7.59,77.3,10.08,10.5,5125.256523,527.712852,2019-01-01 03:50:00
12,98.77,7.0,0.0,0.0,7.0,12.3,10.0,7.52,77.12,10.07,10.0,5125.256523,527.712852,2019-01-01 04:00:00
12,98.66,7.0,0.0,0.0,7.0,13.4,8.0,7.51,76.9,10.05,11.6,5125.256523,527.712852,2019-01-01 04:10:00
12,98.56,6.0,0.0,0.0,7.0,14.8,10.0,7.48,76.9,10.03,8.1,5125.256523,527.712852,2019-01-01 04:20:00
12,98.17,6.0,0.0,0.0,6.0,15.7,8.0,7.52,76.41,10.05,12.7,5125.256523,527.712852,2019-01-01 04:30:00
12,97.76,0.0,0.0,0.0,0.0,18.6,0.0,7.52,75.89,10.03,13.3,5125.256523,527.712852,2019-01-01 04:40:00
12,97.39,6.0,0.0,0.0,6.0,19.4,9.0,7.51,75.4,10.04,10.7,5125.256523,527.712852,2019-01-01 04:50:00
12,97.11,6.0,0.0,0.0,6.0,20.8,10.0,7.48,75.01,10.03,12.3,5125.256523,527.712852,2019-01-01 05:00:00
12,96.96,6.0,0.0,0.0,7.0,21.6,9.0,7.52,74.49,10.01,15.4,5125.253687,527.706961,2019-01-01 05:10:00
12,96.83,6.0,0.0,0.0,7.0,21.5,10.0,7.5,74.3,10.0,12.1,5125.252965,527.706766,2019-01-01 05:20:00
12,96.6,7.0,0.0,0.0,8.0,23.3,9.0,7.42,74.2,9.99,17.2,5125.255281,527.70266,2019-01-01 05:30:00
12,96.32,7.0,0.0,0.0,8.0,24.7,10.0,7.48,73.71,9.98,14.5,5125.255281,527.70266,2019-01-01 05:40:01
12,96.2,7.0,0.0,0.0,7.0,24.8,10.0,7.43,73.73,9.99,12.2,5125.251458,527.704636,2019-01-01 05:50:00
12,96.07,7.0,0.0,0.0,7.0,24.8,9.0,7.44,73.59,9.97,7.9,5125.251458,527.704636,2019-01-01 06:00:00
12,95.81,6.0,0.0,0.0,7.0,27.3,11.0,7.29,73.81,9.96,12.8,5125.251458,527.704636,2019-01-01 06:10:00
12,95.67,6.0,0.0,0.0,7.0,27.8,9.0,7.42,73.32,10.0,10.9,5125.251458,527.704636,2019-01-01 06:20:00
12,95.48,6.0,0.0,0.0,6.0,28.1,9.0,7.43,73.07,10.04,12.7,5125.2551,527.709498,2019-01-01 06:30:00
12,95.16,6.0,0.0,0.0,6.0,30.0,10.0,7.41,72.92,10.07,11.8,5125.2551,527.709498,2019-01-01 06:40:00
12,94.97,6.0,0.0,0.0,7.0,31.4,10.0,7.39,72.7,10.1,15.7,5125.2551,527.709498,2019-01-01 06:50:00
12,94.95,5.0,0.0,0.0,6.0,33.4,8.0,7.36,72.78,10.12,8.7,5125.2551,527.709498,2019-01-01 07:00:00
12,95.07,6.0,0.0,0.0,7.0,34.1,11.0,7.34,72.96,10.13,16.3,5125.2551,527.709498,2019-01-01 07:10:00
12,95.23,5.0,0.0,0.0,6.0,33.7,9.0,7.43,72.63,10.16,11.6,5125.2551,527.709498,2019-01-01 07:20:00
12,95.22,5.0,0.0,0.0,6.0,33.8,9.0,7.45,72.6,10.2,9.7,5125.251621,527.712837,2019-01-01 07:30:00
12,95.18,5.0,0.0,0.0,6.0,35.3,9.0,7.43,72.66,10.23,11.4,5125.251621,527.712837,2019-01-01 07:40:00
12,95.24,5.0,0.0,0.0,6.0,34.9,10.0,7.49,72.53,10.26,18.0,5125.251621,527.712837,2019-01-01 07:50:00
12,95.3,5.0,0.0,0.0,6.0,33.5,9.0,7.58,72.08,10.3,10.9,5125.251621,527.712837,2019-01-01 08:00:01
12,95.18,5.0,0.0,0.0,6.0,33.9,9.0,7.53,72.26,10.34,7.8,5125.253848,527.703952,2019-01-01 08:10:00
12,95.19,5.0,0.0,0.0,6.0,34.7,9.0,7.51,72.25,10.36,15.0,5125.253848,527.703952,2019-01-01 08:20:00
12,95.22,5.0,0.0,0.0,6.0,36.3,9.0,7.56,72.18,10.38,8.3,5125.253848,527.703952,2019-01-01 08:30:00
12,95.24,5.0,0.0,0.0,6.0,36.7,11.0,7.58,72.24,10.39,17.9,5125.253627,527.703583,2019-01-01 08:40:00
12,95.15,5.0,0.0,0.0,7.0,38.5,10.0,7.56,72.29,10.42,10.9,5125.25271,527.707101,2019-01-01 08:50:00
12,95.13,5.0,0.0,0.0,6.0,39.2,12.0,7.57,72.32,10.44,14.1,5125.25271,527.707101,2019-01-01 09:00:00
12,95.04,4.0,0.0,0.0,6.0,41.3,10.0,7.54,72.43,10.46,15.1,5125.25271,527.707101,2019-01-01 09:10:00
12,95.22,4.0,0.0,0.0,6.0,43.1,11.0,7.51,72.89,10.5,11.6,5125.25271,527.707101,2019-01-01 09:20:00
12,97.02,4.0,0.0,0.0,7.0,46.6,9.0,7.35,74.76,10.35,10.9,5125.25271,527.707101,2019-01-01 09:30:00
12,98.56,4.0,0.0,0.0,6.0,51.7,12.0,7.21,76.56,10.22,14.7,5125.25271,527.707101,2019-01-01 09:40:00
12,99.28,4.0,0.0,0.0,6.0,52.5,10.0,7.15,77.55,10.2,8.5,5125.25271,527.707101,2019-01-01 09:50:00
12,99.45,4.0,0.0,0.0,6.0,54.5,10.0,7.09,78.24,10.21,8.5,5125.256467,527.708769,2019-01-01 10:00:00
12,99.67,4.0,0.0,0.0,6.0,56.5,9.0,7.13,78.35,10.18,9.7,5125.256467,527.708769,2019-01-01 10:10:00
12,100.16,4.0,0.0,0.0,7.0,57.2,12.0,7.12,78.92,10.19,16.2,5125.256467,527.708769,2019-01-01 10:20:00
12,100.27,4.0,0.0,0.0,6.0,63.3,11.0,7.09,79.37,10.22,10.7,5125.256467,527.708769,2019-01-01 10:30:00
12,100.63,3.0,0.0,0.0,6.0,71.4,12.0,7.06,79.92,10.2,11.4,5125.256529,527.703511,2019-01-01 10:40:00
12,101.05,3.0,0.0,0.0,5.0,78.6,12.0,7.06,80.43,10.2,15.5,5125.256529,527.703511,2019-01-01 10:50:00
12,101.28,3.0,0.0,0.0,6.0,84.8,9.0,6.99,81.21,10.24,5.1,5125.256529,527.703511,2019-01-01 11:00:01
12,101.37,3.0,0.0,0.0,5.0,91.0,8.0,6.92,81.86,10.28,5.5,5125.256529,527.703511,2019-01-01 11:10:00
12,101.5,3.0,0.0,0.0,5.0,91.0,8.0,6.91,82.44,10.32,12.6,5125.255524,527.710844,2019-01-01 11:20:00
12,101.61,3.0,0.0,0.0,5.0,88.4,9.0,7.04,82.18,10.37,6.8,5125.255524,527.710844,2019-01-01 11:30:00
12,101.7,3.0,0.0,0.0,4.0,89.9,9.0,7.04,82.55,10.41,12.7,5125.25682,527.710212,2019-01-01 11:40:00
12,101.69,3.0,0.0,0.0,4.0,89.0,7.0,7.09,82.57,10.55,9.2,5125.255698,527.705894,2019-01-01 11:50:00
12,101.67,3.0,0.0,0.0,4.0,89.6,6.0,6.99,83.63,10.57,9.4,5125.25525,527.70686,2019-01-01 12:00:00
12,101.71,3.0,0.0,0.0,4.0,86.5,6.0,7.2,82.92,10.71,13.5,5125.255377,527.708355,2019-01-01 12:10:00
12,101.62,3.0,0.0,0.0,4.0,88.0,7.0,7.29,82.7,10.72,11.6,5125.257321,527.705539,2019-01-01 12:20:00
12,101.6,2.0,0.0,0.0,3.0,87.7,5.0,7.24,83.05,10.74,0.0,5125.255737,527.70683,2019-01-01 12:30:00
12,101.6,2.0,0.0,0.0,4.0,84.2,5.0,7.33,83.19,10.83,11.7,5125.255257,527.705067,2019-01-01 12:40:00
12,101.77,3.0,0.0,0.0,3.0,79.9,6.0,7.48,82.78,10.82,11.0,5125.255257,527.705067,2019-01-01 12:50:00
12,101.79,2.0,0.0,0.0,3.0,78.9,8.0,7.5,82.92,10.89,7.9,5125.256601,527.704294,2019-01-01 13:00:00
12,101.89,2.0,0.0,0.0,3.0,78.5,5.0,7.59,82.75,10.91,8.7,5125.256601,527.704294,2019-01-01 13:10:01
12,101.97,3.0,0.0,0.0,3.0,73.9,5.0,7.61,82.89,10.91,11.7,5125.256601,527.704294,2019-01-01 13:19:59
12,102.13,2.0,0.0,0.0,4.0,67.9,8.0,7.81,82.44,10.97,10.0,5125.254299,527.70986,2019-01-01 13:30:01
12,102.27,3.0,0.0,0.0,4.0,61.7,7.0,7.74,82.88,11.03,12.8,5125.254831,527.710072,2019-01-01 13:40:00
